Graph;Nodes;Edges;Max Degree;Crossing Only Angular Res;Crossing Only Crossing Res;Crossing Only Iterations;Crossing Only Edge Length;Crossing Only No of Crossings;Crossing Only Time;Crossing Only Non Planar Crossing;Aspect Ratio;Non-Planar;Valid
grafo10072.97.gml;97;136;9;0.05;29.17;1111;6645.08;151;5622;29.17;1592.12556846892;1;1
grafo10084.97.gml;97;147;10;0.97;26.5;628;196.63;202;3899;26.5;4.81902458686014;1;1
grafo10090.97.gml;97;118;8;0.14;43.67;2552;177.24;37;10343;43.67;2.77733006306938;1;1
grafo10092.97.gml;97;130;7;0;22.15;1377;2134.64;164;7160;22.15;740.943802754331;1;1
grafo10102.97.gml;97;132;8;0.01;53.28;4761;160.26;70;22552;53.28;2.12462612163509;1;1
grafo10110.97.gml;97;117;7;1.19;32.82;3817;170.77;43;15306;32.82;2.3782767925983;1;1
grafo10118.97.gml;97;128;7;0.2;35.08;1629;180.47;103;7670;35.08;2.65846209126842;1;1
grafo10130.97.gml;97;138;8;0.08;23.63;321;215.07;125;1726;23.63;3.63616882511879;1;1
grafo10132.97.gml;97;134;8;2.68;36.62;228;220.9;87;1162;36.62;3.58738159381246;1;1
grafo10146.97.gml;97;142;8;0.02;21.57;3187;10059.82;218;17306;21.57;3417.79812586765;1;1
grafo10148.97.gml;97;134;10;0.16;35.29;2873;166.63;116;15132;35.29;2.63406940063091;1;1
grafo10155.97.gml;97;129;8;0.54;29.51;3849;165.67;145;18990;29.51;2.66033419534514;1;1
grafo10156.97.gml;97;148;9;0.04;25.15;623;194.12;210;3804;25.15;3.77778947368421;1;1
grafo10173.97.gml;97;142;8;0.02;5.73;3464;26918.16;483;20759;5.73;7788.34504792332;1;1
grafo10176.97.gml;97;142;8;0.13;14.94;3955;195.48;457;23878;14.94;8.85297050861946;1;1
grafo10179.97.gml;97;143;8;0;18.65;5295;7258.6;491;31948;18.65;4483.65142249402;1;1
grafo10194.97.gml;97;134;6;2.86;35.92;760;197.31;90;3756;35.92;3.40494838020648;1;1
grafo10203.97.gml;97;141;9;0.01;19.26;1976;10520.72;266;11639;19.26;5579.86473485282;1;1
grafo10205.97.gml;97;141;9;0;0.14;4104;69484.79;496;26435;0.14;5598.00438920945;1;1
grafo10206.97.gml;97;128;8;0.96;27.27;4999;167.2;136;23135;27.27;2.66228423217959;1;1
grafo10212.97.gml;97;126;7;1.69;10.42;0;177.08;235;33638;10.42;4.53444244604317;1;1
grafo10216.97.gml;97;128;8;0.06;34.47;1259;3531.93;88;5852;34.47;732.337270564242;1;1
grafo10220.97.gml;97;137;10;0.17;14.31;0;195.33;453;39082;14.31;5.40667534619482;1;1
grafo10226.97.gml;97;123;9;0.12;27.55;5595;3555.06;171;27908;27.55;876.972526358475;1;1
grafo10240.97.gml;97;134;7;4.06;26.26;1075;187.8;106;5395;26.26;3.0549593822084;1;1
grafo10253.97.gml;97;125;7;0.5;36.92;3136;173.15;95;14153;36.92;2.30395220588235;1;1
grafo10263.97.gml;97;123;10;0.86;52.98;2347;170.73;66;10148;52.98;1.79732653376603;1;1
grafo10268.97.gml;97;134;8;1;22.96;2921;172.41;174;14728;22.96;3.7967489611342;1;1
grafo10273.97.gml;97;136;8;0.01;27.31;3233;46182.55;129;17152;27.31;11336.8307424088;1;1
grafo10275.97.gml;97;147;11;0.01;19.82;1743;189.95;310;10916;19.82;5.60592522924994;1;1
grafo10286.97.gml;97;130;8;0.01;9.62;0;7153.33;177;35186;9.62;1605.12844744455;1;1
grafo10298.97.gml;97;143;12;0.01;10.49;0;233.94;651;43539;10.49;22.1585092052088;1;1
grafo10321.97.gml;97;134;9;0.1;21.2;3828;182.37;289;21102;21.2;7.69068592057762;1;1
grafo10322.97.gml;97;133;6;3.1;34.34;888;197.89;117;4370;34.34;2.57253415462371;1;1
grafo10323.97.gml;97;128;7;0.01;0.17;6336;122203.56;299;33416;0.17;68145.3525736388;1;1
grafo10327.97.gml;97;140;7;0.39;24.74;1560;179.18;209;8530;24.74;2.66979697701458;1;1
grafo10329.97.gml;97;135;10;0.76;23.83;3077;178.68;224;16635;23.83;2.50095802125065;1;1
grafo10346.97.gml;97;137;8;0;23.11;1591;4294.83;213;8450;23.11;1012.70985740856;1;1
grafo10351.97.gml;97;140;8;1.14;35.56;2188;167.42;145;12750;35.56;2.11975426148654;1;1
grafo10356.97.gml;97;127;8;1.08;25.68;2806;173.33;88;12787;25.68;2.3137301777034;1;1
grafo10361.97.gml;97;132;7;0.03;10.75;0;206.94;475;40086;10.75;10.4624984705738;1;1
grafo10365.97.gml;97;137;8;0.43;27.66;3476;175;276;18842;27.66;3.41220188574598;1;1
grafo10374.97.gml;97;126;8;0.25;21.02;3498;7348.3;243;16676;21.02;2079.62518138185;1;1
grafo10387.97.gml;97;137;8;0.19;29.98;1110;184.96;109;5710;29.98;2.40427557555825;1;1
grafo10405.97.gml;97;145;9;0.01;15.49;526;3444.55;316;3192;15.49;478.646946350242;1;1
grafo10406.97.gml;97;124;7;0;24.65;2057;139131.62;68;9455;24.65;22726.2222733548;1;1
grafo10420.97.gml;97;148;8;0.08;16.17;0;228.14;724;51460;16.17;19.8159344985042;1;1
grafo10422.97.gml;97;132;8;0;26.25;1648;1606.97;143;8145;26.25;399.149797904809;1;1
grafo10433.97.gml;97;128;7;0.17;35.45;243;223.65;82;1148;35.45;3.14209428452232;1;1
grafo10437.97.gml;97;124;10;0.85;37.74;3198;172.47;100;14224;37.74;2.49044530154278;1;1
grafo10438.97.gml;97;128;6;2.11;35.52;445;213.13;87;2171;35.52;3.10130997597086;1;1
grafo10442.97.gml;97;125;8;0.04;9.55;0;6652.43;188;31929;9.55;745.100932481437;1;1
grafo10453.97.gml;97;136;7;0.03;33.09;1550;179.77;96;7733;33.09;2.29059829059829;1;1
grafo10486.97.gml;97;125;7;0.52;40.19;1521;187.65;63;6969;40.19;2.21012395160692;1;1
grafo10491.97.gml;97;137;8;0.14;31.79;2439;20655.84;143;13804;31.79;4195.25288704439;1;1
grafo10495.97.gml;97;131;10;1.6;29.4;2945;176.51;180;14691;29.4;2.40771349862259;1;1
grafo10523.97.gml;97;139;7;0.08;15.37;0;1642.05;626;44799;15.37;1179.21033384452;1;1
grafo10524.97.gml;97;119;8;0.01;54.88;5075;167.32;58;21111;54.88;2.11251075815664;1;1
grafo10526.97.gml;97;133;7;0.22;18.69;0;167.62;218;35549;18.69;2.39081853616284;1;1
grafo10558.97.gml;97;131;7;0;14.38;2418;412492.23;268;12048;14.38;117765.405630409;1;1
grafo10561.97.gml;97;129;8;2.09;41.63;187;219.66;41;920;41.63;3.03293787074618;1;1
grafo10599.97.gml;97;124;9;0.08;51.59;1696;182.76;49;7534;51.59;2.26577679488192;1;1
grafo10683.97.gml;97;124;9;3.39;50.4;275;218.8;39;1252;50.4;3.00593607305936;1;1
grafo10705.97.gml;97;133;9;2.78;26.02;528;206.28;94;2647;26.02;3.83492537313433;1;1
grafo10716.97.gml;97;127;8;0.07;50.4;1103;192.29;53;4992;50.4;2.18784490790511;1;1
grafo10806.97.gml;97;139;8;0.05;11.89;4045;22250.29;307;23754;11.89;2958.68311860553;1;1
grafo10810.97.gml;97;144;8;0.07;18.59;0;220.38;656;46655;18.59;13.794133549608;1;1
grafo10815.97.gml;97;126;8;1.05;58.15;6387;157.95;85;28408;58.15;2.62723255385748;1;1
grafo10818.97.gml;97;128;8;0.58;45.6;2775;166.98;60;13122;45.6;2.30048959608323;1;1
grafo10822.97.gml;97;134;8;0.35;36.21;708;195.84;129;3626;36.21;3.62250736951621;1;1
grafo10828.97.gml;97;135;8;1.15;18.98;0;176.96;316;36368;18.98;3.95716358051028;1;1
grafo10829.97.gml;97;136;10;0.05;30.71;1709;176.27;128;8652;30.71;2.91512777466891;1;1
grafo10836.97.gml;97;139;8;0.16;32.56;1663;175.31;151;8762;32.56;2.93541931962889;1;1
grafo10859.97.gml;97;137;9;0;17.02;3433;12232.49;275;18751;17.02;3044.49569614805;1;1
grafo10873.97.gml;97;131;8;0.2;36.46;3155;166.68;128;15396;36.46;1.81657554868869;1;1
grafo10875.97.gml;97;122;8;3.58;44.98;946;200.17;51;4088;44.98;2.77600577015547;1;1
grafo10877.97.gml;97;124;9;0.14;32.74;0;168.14;163;31203;32.74;3.26218900938668;1;1
grafo10881.97.gml;97;130;7;0.14;43.11;613;202.84;76;3009;43.11;2.91581265351063;1;1
grafo10886.97.gml;97;130;7;0.07;48.99;2983;163.84;87;13951;48.99;2.35816203143894;1;1
grafo10894.97.gml;97;135;7;0.15;12.67;0;218.39;629;43355;12.67;10.5982687668511;1;1
grafo10905.97.gml;97;138;9;0.38;22.59;1026;19875.91;206;5583;22.59;7277.838419531;1;1
grafo10906.97.gml;97;116;7;2.54;61.41;2710;173.01;31;11570;61.41;2.03122913730435;1;1
grafo10913.97.gml;97;130;8;0.04;22.77;4471;3664.43;103;21651;22.77;658.084083044983;1;1
grafo10915.97.gml;97;134;8;0.4;25.21;3019;176.8;228;15731;25.21;3.2898885852428;1;1
grafo10919.97.gml;97;136;6;0.07;31.97;1734;178.17;162;9937;31.97;3.03680177455132;1;1
grafo10921.97.gml;97;130;8;0.34;33.03;2928;165.12;97;13904;33.03;2.27502686616516;1;1
grafo10923.97.gml;97;133;8;0.45;32.17;1432;180.32;129;7128;32.17;2.70928273783137;1;1
grafo10947.97.gml;97;128;9;0.07;29.46;1069;194.53;74;4948;29.46;2.67858555494027;1;1
grafo10950.97.gml;97;143;9;0.14;9.85;0;4530.6;664;47932;9.85;3832.24459358688;1;1
grafo10951.97.gml;97;122;8;2.09;38.88;1545;186.78;64;7139;38.88;2.59389818377024;1;1
grafo10959.97.gml;97;131;9;0.45;34.99;1997;175.08;162;10058;34.99;2.55296737175644;1;1
grafo10963.97.gml;97;127;7;0;42.21;1884;176.76;82;9269;42.21;2.04439044147428;1;1
grafo10974.97.gml;97;124;8;0;23.35;1590;2267.62;87;7640;23.35;396.616462186413;1;1
grafo10989.97.gml;97;126;6;1.52;50.61;1333;188.46;67;6103;50.61;2.68751007252216;1;1
grafo10991.97.gml;97;134;9;0.21;18.17;1616;2730.69;128;7986;18.17;767.33321338611;1;1
grafo10996.97.gml;97;131;7;0.46;33.36;2512;168.47;87;12030;33.36;2.12309525836384;1;1
grafo11006.97.gml;97;135;7;1.01;31.71;2728;170.34;144;14860;31.71;2.52806005676096;1;1
grafo11010.97.gml;97;128;10;3.51;35.93;371;214.67;61;1709;35.93;3.46136189747513;1;1
grafo11017.97.gml;97;125;7;0.28;36.19;1609;178.83;84;7300;36.19;2.39459274469541;1;1
grafo11036.97.gml;97;129;9;0.05;33.96;2070;171.09;120;9931;33.96;2.83073520117969;1;1
grafo11041.97.gml;97;126;8;2.17;44.92;871;197.27;48;3919;44.92;2.78561748263595;1;1
grafo11046.97.gml;97;128;7;0.93;40.26;1347;185.44;73;6406;40.26;2.41341047792661;1;1
grafo11052.97.gml;97;134;8;0;34.27;592;202.91;106;2985;34.27;2.66813014504116;1;1
grafo11075.97.gml;97;127;6;0.01;37.36;1493;183.03;72;6775;37.36;2.26430452477855;1;1
grafo11076.97.gml;97;136;11;0;28.71;851;190.84;105;4359;28.71;2.37410688768219;1;1
grafo11085.97.gml;97;121;8;0.11;29.71;4048;431.9;70;17768;29.71;83.0225744105141;1;1
grafo11088.97.gml;97;139;8;0.06;15.06;0;1946.68;331;41901;15.06;911.96021978022;1;1
grafo11091.97.gml;97;125;9;0.04;27.27;4425;3122.58;235;22348;27.27;1103.60983809608;1;1
grafo11092.97.gml;97;134;8;1.84;28.46;1298;181.16;134;6556;28.46;3.35029747547837;1;1
grafo11096.97.gml;97;138;9;0.02;13.5;5422;572.97;611;31889;13.5;248.590408295528;1;1
grafo11380.97.gml;97;133;8;0.87;32.97;3810;170.65;171;18817;32.97;2.8019200281839;1;1
grafo11535.97.gml;97;127;8;1.25;38.49;3784;166.35;123;17822;38.49;2.10556589409575;1;1
grafo11546.97.gml;97;140;9;0.96;37.81;1290;180.86;128;6907;37.81;3.12729498164015;1;1
grafo3308.97.gml;97;110;7;0;24.87;1326;4392.66;39;4904;24.87;367.304354399758;1;1
grafo3481.97.gml;97;117;6;12.8;45.99;509;207.17;19;2070;45.99;2.89979829995678;1;1
grafo3808.97.gml;97;129;8;2.13;33.6;1623;180.48;100;7955;33.6;2.86681259471291;1;1
grafo3983.97.gml;97;125;7;1.06;36.93;1196;190.43;55;5257;36.93;2.84342545326527;1;1
grafo3995.97.gml;97;145;8;0.35;10.93;2000;11864.54;303;12845;10.93;3610.17077122489;1;1
grafo6585.97.gml;97;132;7;1.31;43.77;1937;174.6;99;9475;43.77;2.29235852253473;1;1
grafo6647.97.gml;97;127;9;0.24;16.95;0;176.16;200;32684;16.95;2.63707753479125;1;1
grafo8342.97.gml;97;132;7;1.43;29.44;816;196.31;103;4077;29.44;3.34054106467565;1;1
grafo8699.97.gml;97;126;8;0.05;6.49;6787;24281.67;215;32394;6.49;10832.8148772719;1;1
grafo8704.97.gml;97;127;8;2.72;57.48;3654;160.31;50;16336;57.48;1.60240513893039;1;1
grafo8718.97.gml;97;122;7;0.37;35.04;2436;172.46;75;10508;35.04;1.92042645241038;1;1
grafo8790.97.gml;97;133;8;0.17;30.72;344;217.17;107;1813;30.72;3.34131332715165;1;1
grafo8856.97.gml;97;126;8;9;30.22;332;217.57;65;1576;30.22;3.19039514577475;1;1
grafo8867.97.gml;97;147;8;0.01;9.12;3703;21103.86;535;23461;9.12;7802.94735970866;1;1
grafo8903.97.gml;97;118;7;0.03;33.23;0;157.81;53;28917;33.23;1.53585997181636;1;1
grafo8907.97.gml;97;125;10;0.95;40.49;2666;175.1;69;11901;40.49;2.33640140099373;1;1
grafo8930.97.gml;97;127;9;0.1;28.48;1544;179.26;81;7421;28.48;2.42004563805512;1;1
grafo8944.97.gml;97;126;8;0.36;42.17;1562;177.84;66;7074;42.17;2.33204664914586;1;1
